;# STN;YYYYMMDD;   HH;   DD;   FH;   FF;   FX;    T; T10N;   TD;   SQ;    Q;   DR;   RH;    P;   VV;    N;    U;   WW;   IX;    M;    R;    S;    O;    Y
2941;260;20220504;14;340;30;30;60;150;     ;26;7;208;0;0;10187;78;8;43;     ;5;0;0;0;0;0
2942;260;20220504;15;320;30;40;60;153;     ;57;9;185;0;0;10183;79;8;52;     ;5;0;0;0;0;0
2943;260;20220504;16;340;30;30;60;152;     ;56;6;143;0;0;10184;79;8;52;     ;5;0;0;0;0;0
2944;260;20220504;17;340;30;30;50;151;     ;50;10;116;0;0;10181;81;8;50;     ;5;0;0;0;0;0
2945;260;20220504;18;320;20;20;40;140;  134;59;10;52;0;0;10183;81;8;58;     ;5;0;0;0;0;0
2946;260;20220504;19;320;20;20;30;124;     ;63;5;13;0;0;10187;80;8;66;     ;5;0;0;0;0;0
2947;260;20220504;20;310;10;20;30;100;     ;66;0;0;0;0;10193;75;8;79;     ;5;0;0;0;0;0
2948;260;20220504;21;990;10;10;30;81;     ;70;0;0;0;0;10196;65;8;92;     ;5;0;0;0;0;0
2949;260;20220504;22;0;10;0;20;76;     ;67;0;0;0;0;10198;65;8;94;     ;5;0;0;0;0;0
2950;260;20220504;23;0;0;0;10;67;     ;63;0;0;0;0;10200;56;8;97;   10;7;0;0;0;0;0
2951;260;20220504;24;100;0;10;20;58;   31;55;0;0;0;0;10200;50;8;98;   10;7;0;0;0;0;0
2952;260;20220505;1;80;10;10;10;53;     ;50;0;0;0;0;10200;13;8;98;   10;7;0;0;0;0;0
2953;260;20220505;2;120;10;10;10;45;     ;42;0;0;0;0;10200;50;8;98;   10;7;0;0;0;0;0
2954;260;20220505;3;80;10;10;10;42;     ;39;0;0;0;0;10201;37;4;98;   10;7;0;0;0;0;0
2955;260;20220505;4;110;10;10;30;45;     ;41;0;0;0;0;10203;60;8;97;     ;5;0;0;0;0;0
2956;260;20220505;5;130;10;10;20;62;     ;55;0;5;0;0;10207;62;8;95;     ;5;0;0;0;0;0
2957;260;20220505;6;130;20;10;30;86;   10;64;0;19;0;0;10211;70;8;85;     ;5;0;0;0;0;0
2958;260;20220505;7;150;10;20;30;102;     ;68;0;34;0;0;10215;68;8;79;     ;5;0;0;0;0;0
2959;260;20220505;8;210;10;20;30;124;     ;63;0;69;0;0;10220;67;8;66;     ;5;0;0;0;0;0
2960;260;20220505;9;190;10;20;30;135;     ;82;0;111;0;0;10224;62;8;70;     ;5;0;0;0;0;0
2961;260;20220505;10;180;20;10;30;149;     ;96;1;147;0;0;10226;58;8;70;    4;7;0;0;0;0;0
2962;260;20220505;11;200;20;20;40;159;     ;91;3;190;0;0;10228;60;8;64;     ;5;0;0;0;0;0
